ID;VR;PNC01-Drehmoment;PNC03-Drehmoment;PNC05-Drehmoment;PresseSpindel1-Drehmoment;PresseSpindel2-Drehmoment;PNC01-Weg;PNC03-Weg;PNC05-Weg;L1;L2;L3;L4;L5;a1;a2;a3;a4;R1;R2;R3;R4
782;32;5,5;4,7;15,31;65,7;72,3;34,019;34,019;51,029;5,528697434;17,96057394;16,10168569;-8,448352135;7,647372681;126,4389124;134,5421446;88,89764878;78,38439517;4,044186081;3,089555684;4,25852237;4,606261946
783;32;5,5;4,62;15,12;64,5;72;34,019;34,019;51,029;5,478045833;17,91064488;16,00362022;-8,425328996;7,648538874;126,205993;135,0643044;88,73039555;78,84640356;4,097162275;3,20422919;4,323604192;4,632653304
784;32;5,47;4,69;15,5;64;72,2;34,019;34,019;51,029;5,526958915;17,92862511;15,96699218;-8,623013698;7,619377902;126,7503104;134,2151048;89,05540041;78,13932096;4,10801523;3,127656851;4,27393294;4,776688179
785;32;5,56;4,72;15,71;64,1;72,1;34,019;34,019;51,029;5,533526636;17,94281929;16,04352154;-8,554785062;7,621776931;126,6560944;133,6115506;89,505183;78,17812261;4,080995301;3,075846307;4,245069688;4,782514086
786;32;5,45;4,63;15,83;64,1;72,2;34,019;34,019;51,028;5,444904224;17,94767429;16,033761;-8,602729176;7,661661528;126,3724087;133,4997395;89,05283201;77,57448126;4,132585891;3,079385273;4,174539402;4,739035522
787;32;5,43;4,63;16,36;64,9;72,2;34,019;34,019;51,028;5,472017282;17,96429842;16,06420731;-8,491137928;7,674470255;126,6394577;133,8795478;89,005292;77,80194606;4,100790137;3,068508756;4,202635501;4,55588588
788;32;5,53;4,6;16,82;66;72,4;34,019;34,019;51,028;5,433611558;17,90738581;15,96655836;-8,543214037;7,658438884;126,7605685;134,1318711;88,63798349;77,77158288;4,229164308;3,143698509;4,217430251;4,605505437
789;32;5,7;4,68;17,19;67,2;72;34,019;34,019;51,028;5,576552496;17,97708565;16,03199716;-8,66090495;7,6077868;126,8544619;132,8969569;89,43217805;77,3069426;4,114471217;2,984698927;4,142333793;4,768292519
790;32;5,54;4,75;17,35;66,5;72;34,019;34,019;51,028;18,23789002;10,68845883;25,24828161;5,689123937;17,50594007;126,1612774;121,5597383;97,43798011;98,31485066;3,560937813;1,887901475;2,537604267;3,408323518
791;32;5,67;4,7;16,8;66,2;72,5;34,02;34,019;51,028;17,94067538;10,58046982;25,30629284;5,865444598;17,54813489;125,461002;121,3625893;97,99809476;98,62749195;3,656746601;1,965752643;2,429284335;3,403897574
792;32;5,85;4,69;16,3;66,2;72,3;34,02;34,019;51,028;18,16989186;10,55465629;25,1143714;5,859408375;17,62383444;125,7059382;121,1142948;98,28009881;99,22358109;3,504724345;2,068113964;2,598631791;3,2823677
793;32;5,53;4,65;16,11;65,5;71,7;34,02;34,019;51,028;18,07301714;10,47792756;25,2694866;5,676956517;17,4958449;125,6152716;121,0568628;97,77699034;98,65044115;3,637922381;2,050634894;2,552835065;3,414784865
794;32;5,56;4,72;16,14;64,9;71,8;34,02;34,019;51,029;17,99160504;10,36772856;24,8577907;5,643451601;17,38910162;126,1002097;121,316468;98,18434516;98,6681454;3,794187467;2,354232239;2,674318153;3,516561902
795;32;5,81;4,73;16,04;64,3;71,9;34,019;34,019;51,029;17,88810984;10,51399196;25,31088052;5,709103269;17,68717196;125,3608665;121,0945516;97,4671968;98,53305769;3,526934165;2,060942051;2,498253742;3,432584801
796;32;5,58;4,8;16,21;65,2;71,6;34,02;34,019;51,029;18,11264539;10,54075662;25,20988403;5,787915455;17,58215399;126,16109;121,3834609;97,79770857;98,64710177;3,587234318;2,047783216;2,515479995;3,366901907
797;32;5,55;4,68;16,61;66,3;72,1;34,019;34,019;51,029;17,90417428;10,66437505;25,41010702;5,883827312;17,61750024;125,8133491;121,3506965;97,64992218;97,58871246;3,588567979;1,870965075;2,478599815;3,379941827
798;32;5,58;4,59;17,04;67,2;72;34,019;34,019;51,029;17,99854181;10,63318694;25,33022949;5,896308202;17,57357774;125,8806537;121,457443;97,74140569;98,54995761;3,630362252;1,816305696;2,54013634;3,298530001
799;32;5,58;4,58;16,61;67,4;71,9;34,02;34,019;51,029;17,98149644;10,46008547;25,00262699;5,83199233;17,5244609;125,8736488;121,1858116;98,06595134;98,67549426;3,744013948;2,090714432;2,676864845;3,339929573
800;32;5,63;4,6;16,24;67,9;72;34,019;34,019;51,029;18,02053537;10,52034098;25,0530197;5,93213292;17,51690548;126,2334053;121,5435197;98,03080234;98,67229473;3,625625713;2,146055243;2,577847386;3,330384898
801;33;5,63;4,6;16,24;67,9;72;10,799;32,411;51,029;17,88991934;10,29873478;25,1530541;5,956425831;17,47930027;125,6673372;121,4156326;98,29907265;99,14922968;3,759500321;2,082701034;2,581030835;3,428597231
802;33;5,5;4,64;12,39;69,2;72,3;10,799;32,411;51,028;17,9013354;10,52554727;25,33041925;5,896832099;17,53988169;125,8548618;121,7121698;98,12240222;99,14853997;3,593616711;1,885581244;2,557777486;3,439563132
803;33;5,58;4,64;12,7;67,1;71,9;10,825;32,399;51,028;18,00806055;10,42060166;25,29216158;6,009360624;17,61528009;125,7276998;121,2961569;98,17228537;99,08490703;3,621904806;1,947253063;2,494942151;3,365345406
804;33;5,62;4,77;12,56;63,9;71,9;10,848;32,388;51,028;18,08030064;10,42969865;25,29479443;5,85636015;17,5248345;125,6948618;120,905332;97,94906448;98,74136811;3,538479572;2,040368787;2,528056373;3,368719513
805;33;5,74;4,75;13,48;63,2;71,8;10,821;32,4;51,028;17,98714011;10,46083648;24,99768543;5,883827085;17,67003033;125,901444;121,3122455;97,82783198;98,88450005;3,540844551;2,134967465;2,634108173;3,322899357
806;33;5,51;4,75;13,74;62,4;72,3;10,819;32,4;51,028;18,01169244;10,50180208;25,18831385;5,957718252;17,57644769;125,9476832;120,9862756;98,30090924;99,00376988;3,638641934;2,063105041;2,534187077;3,304966962
807;33;5,57;4,72;13,52;63,1;72,4;10,815;32,4;51,028;18,06653018;10,48418186;25,10583027;5,971388684;17,58872165;125,8765195;121,1262314;98,13701454;99,04024342;3,621444491;2,02885822;2,611416353;3,292693288
808;33;5,61;4,65;14,25;63,9;72,3;10,815;32,402;51,028;17,90204317;10,33753481;24,57436109;5,867114691;17,49929813;125,89223;121,0848281;98,58333921;99,34163986;3,69162274;2,502918469;2,817087397;3,353302347
809;33;5,54;4,65;14,12;64;72,6;10,837;32,392;51,028;17,95166699;10,53953345;25,02163151;5,937369338;17,57535584;125,9259242;121,1290305;98,06586082;98,74634731;3,558830031;2,087411705;2,634847593;3,280269348
810;33;5,71;4,7;14,41;64,1;72,8;10,81;32,404;51,028;18,01564864;10,54133167;25,12530166;5,988870049;17,57568465;125,5150208;120,9132712;98,14251705;98,8983903;3,569293906;2,077753085;2,576569008;3,33408723
811;33;5,61;4,76;13,76;65,2;72,6;10,808;32,405;51,028;18,08193001;10,38040603;24,85566566;5,896316829;17,69662625;125,9771281;120,9301688;98,49600179;99,64684665;3,543099869;2,361009329;2,697182046;3,316253614
812;33;5,52;4,73;12,11;64,1;72,5;10,805;32,407;51,028;18,23958213;10,49978355;24,87193022;5,994719954;17,69144184;126,1236993;121,0235102;98,71876668;99,5425296;3,512253788;2,243619554;2,66918201;3,232833531
813;33;5,43;4,67;11,96;63,8;72,6;10,803;32,407;51,028;18,15821422;10,39618788;25,07861556;5,993132602;17,64463598;126,0459766;121,0399935;98,6193281;99,57756248;3,510751385;2,133461343;2,599899718;3,330141721
814;33;5,63;4,62;11,93;64,3;73,2;10,827;32,397;51,028;17,84252573;10,41224457;25,1851789;6,021739165;17,8156616;125,8811483;121,2481642;98,67928441;99,67205583;3,675574342;2,053277326;2,547168275;3,294948215
815;33;5,45;4,61;12,29;64,5;73,1;10,85;32,387;51,028;18,09046214;10,32336934;25,06395771;6,072625009;17,64037723;126,0873783;121,2734037;98,59097443;99,52932557;3,59470304;2,223038307;2,576402834;3,289171226
816;33;5,52;4,59;12,6;65,1;73;10,822;32,399;51,028;18,00198278;10,48179299;24,90400244;6,001619777;17,57448498;126,2505811;121,5151061;98,68881577;99,47865803;3,718597169;2,159728025;2,691868779;3,329741028
817;33;5,67;4,67;13,06;64,4;73;10,82;32,4;51,028;18,13869916;10,522961;25,18888642;6,014767174;17,6838484;126,0281389;121,1371553;98,09116607;98,83626443;3,474600063;2,056251591;2,526759423;3,24928837
818;33;5,6;4,63;12,44;64,8;73,3;10,818;32,401;51,028;17,95288326;10,28658191;25,22924062;5,896636368;17,52337193;125,5388321;120,8375269;98,34855074;99,14400855;3,702362014;1,951887548;2,684089843;3,335101473
819;33;5,52;4,79;13,05;65,7;73,4;10,817;32,401;51,028;18,06659124;10,45829782;24,84257789;5,957010986;17,76750391;125,821774;120,511965;98,61312952;99,07985967;3,512503006;2,325988854;2,638220072;3,221241342
820;33;5,54;4,59;12,77;67,5;73,2;10,839;32,39;51,028;18,08538599;10,49200943;25,20132506;5,955255306;17,76137396;125,6730556;120,7766674;98,18167058;99,0226682;3,458371662;2,074521835;2,562644897;3,287860231
821;33;5,61;4,75;13,08;66,6;73,4;10,812;32,403;51,028;18,01120178;10,51583451;25,29304493;5,961814389;17,70548494;125,9062674;120,9180664;98,3118183;98,86514785;3,631705979;1,925542558;2,499093858;3,276527883
822;33;5,51;4,83;13,08;66,3;73,5;10,81;32,405;51,028;18,02154389;10,52034577;24,95377071;5,93907479;17,53185864;125,8889781;121,1731567;98,81846268;99,49306007;3,603404;2,142216262;2,733634275;3,365846189
823;33;5,54;4,69;13,21;65,8;73,8;10,808;32,406;51,028;17,9646695;10,46249363;25,21783472;5,878591691;17,64454742;125,8316743;120,8664962;97,88071437;98,47534519;3,538262998;2,100206719;2,576961087;3,272976454
824;33;5,52;4,64;12,5;66,4;73,6;10,806;32,407;51,028;18,07447047;10,48665788;25,42688891;5,903358135;17,70172733;125,3016557;120,5713529;98,20974307;98,46779001;3,518979514;1,940572609;2,467970543;3,382979425
825;33;5,51;4,64;12,84;64,9;74;10,828;32,397;51,028;17,89461521;10,40368132;25,30041026;6,000797671;17,89146305;125,4498441;120,5484379;98,68110438;99,51429681;3,610947342;2,077213431;2,441121786;3,321482804
826;34;5,74;4,62;13,84;65,9;74,3;10,85;32,388;51,028;18,08496598;10,50716135;25,36104417;5,956981381;17,69685172;125,7665387;121,1238178;98,0103815;98,24018077;3,581564558;1,970248699;2,518378341;3,317158372
827;34;5,65;4,74;13,34;67,1;74,9;10,819;32,401;51,028;18,05649807;10,48156086;25,258978;6,057731697;17,63809493;125,5233112;120,7714099;98,5459302;98,6824657;3,68059403;2,013553213;2,473186743;3,307374858
828;34;5,51;4,73;12,78;67;75,1;10,818;32,4;51,028;18,07776776;10,5473671;25,31497625;6,030431466;17,57741072;125,7364106;121,27904;98,52676842;99,3509778;3,640905389;1,912943766;2,471334506;3,360628577
829;34;5,65;4,76;12,6;68,1;74,9;10,816;32,401;51,028;18,00379288;10,53297698;25,06738313;6,000951647;17,65884766;125,985443;121,3662348;98,4188592;99,35502956;3,646045732;2,007583748;2,650870458;3,258579444
830;34;5,57;4,62;11,76;65,8;74,3;10,814;32,403;51,028;18,12874688;10,45049235;25,17174936;5,894389707;17,60573516;126,1114309;121,1154795;98,3517159;99,07342973;3,637980489;2,083578468;2,566354804;3,325537596
831;34;5,59;4,63;10,9;65,5;74,6;10,838;32,391;51,028;18,01037263;10,35852231;25,07292642;6,024232357;17,53281103;125,5769217;121,1672748;98,71668259;99,18347777;3,655797495;2,188786347;2,635791631;3,312929698
832;34;5,47;4,74;12,09;64,2;74,9;10,811;32,405;51,028;18,12005499;10,47174605;25,10929227;6,022882265;17,60055641;126,1130558;121,118774;98,7334556;99,26085612;3,727613513;1,983361771;2,643327749;3,207068573
833;34;5,53;4,71;11,99;65,5;75,3;10,809;32,406;51,028;18,10949907;10,39652041;24,85308112;6,016198705;17,4732985;126,3495003;121,6838064;99,21922065;100,0245228;3,813632915;2,128075567;2,741193805;3,316483412
834;34;5,85;4,78;13;65,5;75,1;10,806;32,408;51,028;18,16223993;10,51087133;25,03813103;5,897297438;17,60987225;126,2392472;121,2539114;98,43127831;98,95554052;3,755287833;1,996944269;2,655807263;3,249736413
